row	column	plate	well	UID	clone	name	marker
3	14	-	-	ECK1185	ECK1185-3-14	treA	aph(KEIO:treA)
3	15	-	-	empty	empty-3-15	empty	aph(KEIO:empty)
3	16	-	-	empty	empty-3-16	empty	aph(KEIO:empty)
3	17	-	-	ECK0862	ECK0862-3-17	poxB	aph(KEIO:poxB)
3	18	-	-	ECK0862	ECK0862-3-18	poxB	aph(KEIO:poxB)
3	19	-	-	ECK2056	ECK2056-3-19	wza	aph(KEIO:wza)
3	20	-	-	ECK2056	ECK2056-3-20	wza	aph(KEIO:wza)
3	21	-	-	ECK2930	ECK2930-3-21	tktA	aph(KEIO:tktA)
3	22	-	-	ECK2930	ECK2930-3-22	tktA	aph(KEIO:tktA)
3	23	-	-	empty	empty-3-23	empty	aph(KEIO:empty)
3	24	-	-	empty	empty-3-24	empty	aph(KEIO:empty)
3	25	-	-	ECK0405	ECK0405-3-25	tsx	aph(KEIO:tsx)
3	26	-	-	ECK0405	ECK0405-3-26	tsx	aph(KEIO:tsx)
3	27	-	-	empty	empty-3-27	empty	aph(KEIO:empty)
3	28	-	-	empty	empty-3-28	empty	aph(KEIO:empty)
3	29	-	-	ECK3062	ECK3062-3-29	aer	aph(KEIO:aer)
3	30	-	-	ECK3062	ECK3062-3-30	aer	aph(KEIO:aer)
3	31	-	-	ECK0757	ECK0757-3-31	ybhD	aph(KEIO:ybhD)
3	32	-	-	ECK0757	ECK0757-3-32	ybhD	aph(KEIO:ybhD)
3	33	-	-	empty	empty-3-33	empty	aph(KEIO:empty)
3	34	-	-	empty	empty-3-34	empty	aph(KEIO:empty)
3	35	-	-	ECK1590	ECK1590-3-35	ynfL	aph(KEIO:ynfL)
3	36	-	-	ECK1590	ECK1590-3-36	ynfL	aph(KEIO:ynfL)
3	37	-	-	ECK0563	ECK0563-3-37	cusR	aph(KEIO:cusR)
3	38	-	-	ECK0563	ECK0563-3-38	cusR	aph(KEIO:cusR)
3	39	-	-	ECK0107	ECK0107-3-39	ppdD	aph(KEIO:ppdD)
3	40	-	-	ECK0107	ECK0107-3-40	ppdD	aph(KEIO:ppdD)
3	41	-	-	empty	empty-3-41	empty	aph(KEIO:empty)
3	42	-	-	empty	empty-3-42	empty	aph(KEIO:empty)
3	43	-	-	ECK0488	ECK0488-3-43	tesA	aph(KEIO:tesA)
3	44	-	-	ECK0488	ECK0488-3-44	tesA	aph(KEIO:tesA)
3	45	-	-	empty	empty-3-45	empty	aph(KEIO:empty)
3	46	-	-	empty	empty-3-46	empty	aph(KEIO:empty)
3	47	-	-	ECK1113	ECK1113-3-47	pepT	aph(KEIO:pepT)
3	48	-	-	ECK1113	ECK1113-3-48	pepT	aph(KEIO:pepT)
4	1	-	-	ECK2002	ECK2002-4-1	yeeA	aph(KEIO:yeeA)
4	2	-	-	ECK2002	ECK2002-4-2	yeeA	aph(KEIO:yeeA)
4	3	-	-	ECK1455	ECK1455-4-3	pptA	aph(KEIO:pptA)
4	4	-	-	ECK1455	ECK1455-4-4	pptA	aph(KEIO:pptA)
4	5	-	-	ECK2105	ECK2105-4-5	yehE	aph(KEIO:yehE)
4	6	-	-	ECK2105	ECK2105-4-6	yehE	aph(KEIO:yehE)
4	7	-	-	empty	empty-4-7	empty	aph(KEIO:empty)
4	8	-	-	empty	empty-4-8	empty	aph(KEIO:empty)
4	9	-	-	ECK2116	ECK2116-4-9	yehS	aph(KEIO:yehS)
4	10	-	-	ECK2116	ECK2116-4-10	yehS	aph(KEIO:yehS)
4	11	-	-	ECK0287	ECK0287-4-11	ykgJ	aph(KEIO:ykgJ)
4	12	-	-	ECK0287	ECK0287-4-12	ykgJ	aph(KEIO:ykgJ)
4	13	-	-	ECK0992	ECK0992-4-13	yccE	aph(KEIO:yccE)
4	14	-	-	ECK0992	ECK0992-4-14	yccE	aph(KEIO:yccE)
4	15	-	-	ECK0355	ECK0355-4-15	yaiO	aph(KEIO:yaiO)
4	16	-	-	ECK0355	ECK0355-4-16	yaiO	aph(KEIO:yaiO)
4	17	-	-	empty	empty-4-17	empty	aph(KEIO:empty)
4	18	-	-	empty	empty-4-18	empty	aph(KEIO:empty)
4	19	-	-	ECK0386	ECK0386-4-19	yaiE	aph(KEIO:yaiE)
4	20	-	-	ECK0386	ECK0386-4-20	yaiE	aph(KEIO:yaiE)
4	21	-	-	ECK1101	ECK1101-4-21	ycfT	aph(KEIO:ycfT)
4	22	-	-	ECK1101	ECK1101-4-22	ycfT	aph(KEIO:ycfT)
4	23	-	-	empty	empty-4-23	empty	aph(KEIO:empty)
4	24	-	-	empty	empty-4-24	empty	aph(KEIO:empty)
4	25	-	-	empty	empty-4-25	empty	aph(KEIO:empty)
4	26	-	-	empty	empty-4-26	empty	aph(KEIO:empty)
4	27	-	-	empty	empty-4-27	empty	aph(KEIO:empty)
4	28	-	-	empty	empty-4-28	empty	aph(KEIO:empty)
4	29	-	-	ECK1252	ECK1252-4-29	yciF	aph(KEIO:yciF)
4	30	-	-	ECK1252	ECK1252-4-30	yciF	aph(KEIO:yciF)
4	31	-	-	ECK0636	ECK0636-4-31	ybeL	aph(KEIO:ybeL)
4	32	-	-	ECK0636	ECK0636-4-32	ybeL	aph(KEIO:ybeL)
4	33	-	-	ECK1324	ECK1324-4-33	ycjY	aph(KEIO:ycjY)
4	34	-	-	ECK1324	ECK1324-4-34	ycjY	aph(KEIO:ycjY)
4	35	-	-	ECK0690	ECK0690-4-35	ybfB	aph(KEIO:ybfB)
4	36	-	-	ECK0690	ECK0690-4-36	ybfB	aph(KEIO:ybfB)
4	37	-	-	ECK1357	ECK1357-4-37	ydaU	aph(KEIO:ydaU)
4	38	-	-	ECK1357	ECK1357-4-38	ydaU	aph(KEIO:ydaU)
4	39	-	-	ECK0787	ECK0787-4-39	ybiA	aph(KEIO:ybiA)
4	40	-	-	ECK0787	ECK0787-4-40	ybiA	aph(KEIO:ybiA)
4	41	-	-	ECK1404	ECK1404-4-41	ynbD	aph(KEIO:ynbD)
4	42	-	-	ECK1404	ECK1404-4-42	ynbD	aph(KEIO:ynbD)
4	43	-	-	ECK0849	ECK0849-4-43	ybjO	aph(KEIO:ybjO)
4	44	-	-	ECK0849	ECK0849-4-44	ybjO	aph(KEIO:ybjO)
4	45	-	-	empty	empty-4-45	empty	aph(KEIO:empty)
4	46	-	-	empty	empty-4-46	empty	aph(KEIO:empty)
4	47	-	-	ECK1021	ECK1021-4-47	ycdY	aph(KEIO:ycdY)
4	48	-	-	ECK1021	ECK1021-4-48	ycdY	aph(KEIO:ycdY)
5	1	-	-	empty	empty-5-1	empty	aph(KEIO:empty)
5	2	-	-	empty	empty-5-2	empty	aph(KEIO:empty)
5	3	-	-	empty	empty-5-3	empty	aph(KEIO:empty)
5	4	-	-	empty	empty-5-4	empty	aph(KEIO:empty)
5	5	-	-	ECK1264	ECK1264-5-5	btuR	aph(KEIO:btuR)
5	6	-	-	ECK1264	ECK1264-5-6	btuR	aph(KEIO:btuR)
5	7	-	-	ECK1271	ECK1271-5-7	acnA	aph(KEIO:acnA)
5	8	-	-	ECK1271	ECK1271-5-8	acnA	aph(KEIO:acnA)
5	9	-	-	ECK0830	ECK0830-5-9	deoR	aph(KEIO:deoR)
5	10	-	-	ECK0830	ECK0830-5-10	deoR	aph(KEIO:deoR)
5	11	-	-	empty	empty-5-11	empty	aph(KEIO:empty)
5	12	-	-	empty	empty-5-12	empty	aph(KEIO:empty)
5	13	-	-	ECK2800	ECK2800-5-13	fucR	aph(KEIO:fucR)
5	14	-	-	ECK2800	ECK2800-5-14	fucR	aph(KEIO:fucR)
5	15	-	-	ECK2273	ECK2273-5-15	nuoK	aph(KEIO:nuoK)
5	16	-	-	ECK2273	ECK2273-5-16	nuoK	aph(KEIO:nuoK)
5	17	-	-	ECK2912	ECK2912-5-17	argP	aph(KEIO:argP)
5	18	-	-	ECK2912	ECK2912-5-18	argP	aph(KEIO:argP)
5	19	-	-	ECK2282	ECK2282-5-19	nuoA	aph(KEIO:nuoA)
5	20	-	-	ECK2282	ECK2282-5-20	nuoA	aph(KEIO:nuoA)
5	21	-	-	empty	empty-5-21	empty	aph(KEIO:empty)
5	22	-	-	empty	empty-5-22	empty	aph(KEIO:empty)
5	23	-	-	ECK3367	ECK3367-5-23	yhfW	aph(KEIO:yhfW)
5	24	-	-	ECK3367	ECK3367-5-24	yhfW	aph(KEIO:yhfW)
5	25	-	-	empty	empty-5-25	empty	aph(KEIO:empty)
5	26	-	-	empty	empty-5-26	empty	aph(KEIO:empty)
5	27	-	-	empty	empty-5-27	empty	aph(KEIO:empty)
5	28	-	-	empty	empty-5-28	empty	aph(KEIO:empty)
5	29	-	-	empty	empty-5-29	empty	aph(KEIO:empty)
5	30	-	-	empty	empty-5-30	empty	aph(KEIO:empty)
5	31	-	-	ECK4148	ECK4148-5-31	frdC	aph(KEIO:frdC)
5	32	-	-	ECK4148	ECK4148-5-32	frdC	aph(KEIO:frdC)
5	33	-	-	ECK1613	ECK1613-5-33	uidR	aph(KEIO:uidR)
5	34	-	-	ECK1613	ECK1613-5-34	uidR	aph(KEIO:uidR)
5	35	-	-	ECK0612	ECK0612-5-35	dpiB	aph(KEIO:dpiB)
5	36	-	-	ECK0612	ECK0612-5-36	dpiB	aph(KEIO:dpiB)
5	37	-	-	empty	empty-5-37	empty	aph(KEIO:empty)
5	38	-	-	empty	empty-5-38	empty	aph(KEIO:empty)
5	39	-	-	ECK1116	ECK1116-5-39	phoP	aph(KEIO:phoP)
5	40	-	-	ECK1116	ECK1116-5-40	phoP	aph(KEIO:phoP)
5	41	-	-	ECK0117	ECK0117-5-41	acnB	aph(KEIO:acnB)
5	42	-	-	ECK0117	ECK0117-5-42	acnB	aph(KEIO:acnB)
5	43	-	-	ECK1889	ECK1889-5-43	cheA	aph(KEIO:cheA)
5	44	-	-	ECK1889	ECK1889-5-44	cheA	aph(KEIO:cheA)
5	45	-	-	ECK0711	ECK0711-5-45	sdhD	aph(KEIO:sdhD)
5	46	-	-	ECK0711	ECK0711-5-46	sdhD	aph(KEIO:sdhD)
5	47	-	-	ECK2213	ECK2213-5-47	atoC	aph(KEIO:atoC)
5	48	-	-	ECK2213	ECK2213-5-48	atoC	aph(KEIO:atoC)
6	1	-	-	ECK1764	ECK1764-6-1	sppA	aph(KEIO:sppA)
6	2	-	-	ECK1764	ECK1764-6-2	sppA	aph(KEIO:sppA)
6	3	-	-	ECK2457	ECK2457-6-3	eutS	aph(KEIO:eutS)
6	4	-	-	ECK2457	ECK2457-6-4	eutS	aph(KEIO:eutS)
6	5	-	-	ECK2322	ECK2322-6-5	mepA	aph(KEIO:mepA)
6	6	-	-	ECK2322	ECK2322-6-6	mepA	aph(KEIO:mepA)
6	7	-	-	empty	empty-6-7	empty	aph(KEIO:empty)
6	8	-	-	empty	empty-6-8	empty	aph(KEIO:empty)
6	9	-	-	ECK2748	ECK2748-6-9	iap	aph(KEIO:iap)
6	10	-	-	ECK2748	ECK2748-6-10	iap	aph(KEIO:iap)
6	11	-	-	ECK2624	ECK2624-6-11	yfjL	aph(KEIO:yfjL)
6	12	-	-	ECK2624	ECK2624-6-12	yfjL	aph(KEIO:yfjL)
6	13	-	-	ECK3117	ECK3117-6-13	prlF	aph(KEIO:prlF)
6	14	-	-	ECK3117	ECK3117-6-14	prlF	aph(KEIO:prlF)
6	15	-	-	ECK2643	ECK2643-6-15	ypjF	aph(KEIO:ypjF)
6	16	-	-	ECK2643	ECK2643-6-16	ypjF	aph(KEIO:ypjF)
6	17	-	-	ECK3891	ECK3891-6-17	frvX	aph(KEIO:frvX)
6	18	-	-	ECK3891	ECK3891-6-18	frvX	aph(KEIO:frvX)
6	19	-	-	ECK2744	ECK2744-6-19	ygbE	aph(KEIO:ygbE)
6	20	-	-	ECK2744	ECK2744-6-20	ygbE	aph(KEIO:ygbE)
6	21	-	-	ECK3483	ECK3483-6-21	prlC	aph(KEIO:prlC)
6	22	-	-	ECK3483	ECK3483-6-22	prlC	aph(KEIO:prlC)
6	23	-	-	ECK1565	ECK1565-6-23	ydfA	aph(KEIO:ydfA)
6	24	-	-	ECK1565	ECK1565-6-24	ydfA	aph(KEIO:ydfA)
6	25	-	-	ECK4171	ECK4171-6-25	hflC	aph(KEIO:hflC)
6	26	-	-	ECK4171	ECK4171-6-26	hflC	aph(KEIO:hflC)
6	27	-	-	ECK1621	ECK1621-6-27	cnu	aph(KEIO:cnu)
6	28	-	-	ECK1621	ECK1621-6-28	cnu	aph(KEIO:cnu)
6	29	-	-	ECK2218	ECK2218-6-29	yfaP	aph(KEIO:yfaP)
6	30	-	-	ECK2218	ECK2218-6-30	yfaP	aph(KEIO:yfaP)
6	31	-	-	ECK1668	ECK1668-6-31	ydhW	aph(KEIO:ydhW)
6	32	-	-	ECK1668	ECK1668-6-32	ydhW	aph(KEIO:ydhW)
6	33	-	-	ECK2237	ECK2237-6-33	ypaA	aph(KEIO:ypaA)
6	34	-	-	ECK2237	ECK2237-6-34	ypaA	aph(KEIO:ypaA)
6	35	-	-	empty	empty-6-35	empty	aph(KEIO:empty)
6	36	-	-	empty	empty-6-36	empty	aph(KEIO:empty)
6	37	-	-	ECK2285	ECK2285-6-37	yfbR	aph(KEIO:yfbR)
6	38	-	-	ECK2285	ECK2285-6-38	yfbR	aph(KEIO:yfbR)
6	39	-	-	ECK1818	ECK1818-6-39	yobD	aph(KEIO:yobD)
6	40	-	-	ECK1818	ECK1818-6-40	yobD	aph(KEIO:yobD)
6	41	-	-	ECK2352	ECK2352-6-41	yfdO	aph(KEIO:yfdO)
6	42	-	-	ECK2352	ECK2352-6-42	yfdO	aph(KEIO:yfdO)
6	43	-	-	ECK1849	ECK1849-6-43	yebG	aph(KEIO:yebG)
6	44	-	-	ECK1849	ECK1849-6-44	yebG	aph(KEIO:yebG)
6	45	-	-	ECK2414	ECK2414-6-45	yfeK	aph(KEIO:yfeK)
6	46	-	-	ECK2414	ECK2414-6-46	yfeK	aph(KEIO:yfeK)
6	47	-	-	ECK1914	ECK1914-6-47	yecF	aph(KEIO:yecF)
6	48	-	-	ECK1914	ECK1914-6-48	yecF	aph(KEIO:yecF)
7	1	-	-	ECK3016	ECK3016-7-1	qseB	aph(KEIO:qseB)
7	2	-	-	ECK3016	ECK3016-7-2	qseB	aph(KEIO:qseB)
7	3	-	-	empty	empty-7-3	empty	aph(KEIO:empty)
7	4	-	-	empty	empty-7-4	empty	aph(KEIO:empty)
7	5	-	-	ECK3861	ECK3861-7-5	glnG	aph(KEIO:glnG)
7	6	-	-	ECK3861	ECK3861-7-6	glnG	aph(KEIO:glnG)
7	7	-	-	empty	empty-7-7	empty	aph(KEIO:empty)
7	8	-	-	empty	empty-7-8	empty	aph(KEIO:empty)
7	9	-	-	ECK4117	ECK4117-7-9	dcuR	aph(KEIO:dcuR)
7	10	-	-	ECK4117	ECK4117-7-10	dcuR	aph(KEIO:dcuR)
7	11	-	-	ECK1014	ECK1014-7-11	pgaA	aph(KEIO:pgaA)
7	12	-	-	ECK1014	ECK1014-7-12	pgaA	aph(KEIO:pgaA)
7	13	-	-	ECK2043	ECK2043-7-13	cpsB	aph(KEIO:cpsB)
7	14	-	-	ECK2043	ECK2043-7-14	cpsB	aph(KEIO:cpsB)
7	15	-	-	ECK1088	ECK1088-7-15	fhuE	aph(KEIO:fhuE)
7	16	-	-	ECK1088	ECK1088-7-16	fhuE	aph(KEIO:fhuE)
7	17	-	-	ECK1377	ECK1377-7-17	ldhA	aph(KEIO:ldhA)
7	18	-	-	ECK1377	ECK1377-7-18	ldhA	aph(KEIO:ldhA)
7	19	-	-	ECK0794	ECK0794-7-19	fiu	aph(KEIO:fiu)
7	20	-	-	ECK0794	ECK0794-7-20	fiu	aph(KEIO:fiu)
7	21	-	-	ECK2331	ECK2331-7-21	yfcT	aph(KEIO:yfcT)
7	22	-	-	ECK2331	ECK2331-7-22	yfcT	aph(KEIO:yfcT)
7	23	-	-	ECK3132	ECK3132-7-23	yraJ	aph(KEIO:yraJ)
7	24	-	-	ECK3132	ECK3132-7-24	yraJ	aph(KEIO:yraJ)
7	25	-	-	ECK2102	ECK2102-7-25	yehB	aph(KEIO:yehB)
7	26	-	-	ECK2102	ECK2102-7-26	yehB	aph(KEIO:yehB)
7	27	-	-	ECK2854	ECK2854-7-27	ygeL	aph(KEIO:ygeL)
7	28	-	-	ECK2854	ECK2854-7-28	ygeL	aph(KEIO:ygeL)
7	29	-	-	ECK1886	ECK1886-7-29	tap	aph(KEIO:tap)
7	30	-	-	ECK1886	ECK1886-7-30	tap	aph(KEIO:tap)
7	31	-	-	empty	empty-7-31	empty	aph(KEIO:empty)
7	32	-	-	empty	empty-7-32	empty	aph(KEIO:empty)
7	33	-	-	ECK0255	ECK0255-7-33	ykfA	aph(KEIO:ykfA)
7	34	-	-	ECK0255	ECK0255-7-34	ykfA	aph(KEIO:ykfA)
7	35	-	-	ECK1340	ECK1340-7-35	dbpA	aph(KEIO:dbpA)
7	36	-	-	ECK1340	ECK1340-7-36	dbpA	aph(KEIO:dbpA)
7	37	-	-	ECK3391	ECK3391-7-37	envZ	aph(KEIO:envZ)
7	38	-	-	ECK3391	ECK3391-7-38	envZ	aph(KEIO:envZ)
7	39	-	-	ECK0148	ECK0148-7-39	mrcB	aph(KEIO:mrcB)
7	40	-	-	ECK0148	ECK0148-7-40	mrcB	aph(KEIO:mrcB)
7	41	-	-	ECK2509	ECK2509-7-41	yfgM	aph(KEIO:yfgM)
7	42	-	-	ECK2509	ECK2509-7-42	yfgM	aph(KEIO:yfgM)
7	43	-	-	empty	empty-7-43	empty	aph(KEIO:empty)
7	44	-	-	empty	empty-7-44	empty	aph(KEIO:empty)
7	45	-	-	ECK2646	ECK2646-7-45	ypjB	aph(KEIO:ypjB)
7	46	-	-	ECK2646	ECK2646-7-46	ypjB	aph(KEIO:ypjB)
7	47	-	-	empty	empty-7-47	empty	aph(KEIO:empty)
7	48	-	-	empty	empty-7-48	empty	aph(KEIO:empty)
8	1	-	-	ECK2007	ECK2007-8-1	yeeE	aph(KEIO:yeeE)
8	2	-	-	ECK2007	ECK2007-8-2	yeeE	aph(KEIO:yeeE)
8	3	-	-	ECK1466	ECK1466-8-3	yddL	aph(KEIO:yddL)
8	4	-	-	ECK1466	ECK1466-8-4	yddL	aph(KEIO:yddL)
8	5	-	-	ECK2109	ECK2109-8-5	yehI	aph(KEIO:yehI)
8	6	-	-	ECK2109	ECK2109-8-6	yehI	aph(KEIO:yehI)
8	7	-	-	ECK1547	ECK1547-8-7	ydfP	aph(KEIO:ydfP)
8	8	-	-	ECK1547	ECK1547-8-8	ydfP	aph(KEIO:ydfP)
8	9	-	-	empty	empty-8-9	empty	aph(KEIO:empty)
8	10	-	-	empty	empty-8-10	empty	aph(KEIO:empty)
8	11	-	-	empty	empty-8-11	empty	aph(KEIO:empty)
8	12	-	-	empty	empty-8-12	empty	aph(KEIO:empty)
