row	column	plate	well	UID	clone	name	marker
3	43	-	-	ECK1656	ECK1656-3-43	ydhC	aph(KEIO:ydhC)
3	44	-	-	ECK1656	ECK1656-3-44	ydhC	aph(KEIO:ydhC)
3	45	-	-	ECK2531	ECK2531-3-45	yfhR	aph(KEIO:yfhR)
3	46	-	-	ECK2531	ECK2531-3-46	yfhR	aph(KEIO:yfhR)
3	47	-	-	ECK1725	ECK1725-3-47	yniC	aph(KEIO:yniC)
3	48	-	-	ECK1725	ECK1725-3-48	yniC	aph(KEIO:yniC)
4	1	-	-	ECK0593	ECK0593-4-1	ybdH	aph(KEIO:ybdH)
4	2	-	-	ECK0593	ECK0593-4-2	ybdH	aph(KEIO:ybdH)
4	3	-	-	ECK4008	ECK4008-4-3	aceK	aph(KEIO:aceK)
4	4	-	-	ECK4008	ECK4008-4-4	aceK	aph(KEIO:aceK)
4	5	-	-	ECK0891	ECK0891-4-5	ycaN	aph(KEIO:ycaN)
4	6	-	-	ECK0891	ECK0891-4-6	ycaN	aph(KEIO:ycaN)
4	7	-	-	ECK4043	ECK4043-4-7	qor	aph(KEIO:qor)
4	8	-	-	ECK4043	ECK4043-4-8	qor	aph(KEIO:qor)
4	9	-	-	ECK1279	ECK1279-4-9	yciT	aph(KEIO:yciT)
4	10	-	-	ECK1279	ECK1279-4-10	yciT	aph(KEIO:yciT)
4	11	-	-	ECK1652	ECK1652-4-11	sodB	aph(KEIO:sodB)
4	12	-	-	ECK1652	ECK1652-4-12	sodB	aph(KEIO:sodB)
4	13	-	-	ECK1508	ECK1508-4-13	lsrD	aph(KEIO:lsrD)
4	14	-	-	ECK1508	ECK1508-4-14	lsrD	aph(KEIO:lsrD)
4	15	-	-	empty	empty-4-15	empty	aph(KEIO:empty)
4	16	-	-	empty	empty-4-16	empty	aph(KEIO:empty)
4	17	-	-	ECK1591	ECK1591-4-17	ynfM	aph(KEIO:ynfM)
4	18	-	-	ECK1591	ECK1591-4-18	ynfM	aph(KEIO:ynfM)
4	19	-	-	ECK0278	ECK0278-4-19	yagM	aph(KEIO:yagM)
4	20	-	-	ECK0278	ECK0278-4-20	yagM	aph(KEIO:yagM)
4	21	-	-	empty	empty-4-21	empty	aph(KEIO:empty)
4	22	-	-	empty	empty-4-22	empty	aph(KEIO:empty)
4	23	-	-	ECK0503	ECK0503-4-23	ECK0503	aph(KEIO:ECK0503)
4	24	-	-	ECK0503	ECK0503-4-24	ECK0503	aph(KEIO:ECK0503)
4	25	-	-	ECK1768	ECK1768-4-25	ydjF	aph(KEIO:ydjF)
4	26	-	-	ECK1768	ECK1768-4-26	ydjF	aph(KEIO:ydjF)
4	27	-	-	ECK0653	ECK0653-4-27	miaB	aph(KEIO:miaB)
4	28	-	-	ECK0653	ECK0653-4-28	miaB	aph(KEIO:miaB)
4	29	-	-	ECK1985	ECK1985-4-29	erfK	aph(KEIO:erfK)
4	30	-	-	ECK1985	ECK1985-4-30	erfK	aph(KEIO:erfK)
4	31	-	-	ECK1043	ECK1043-4-31	yceO	aph(KEIO:yceO)
4	32	-	-	ECK1043	ECK1043-4-32	yceO	aph(KEIO:yceO)
4	33	-	-	ECK0856	ECK0856-4-33	ybjP	aph(KEIO:ybjP)
4	34	-	-	ECK0856	ECK0856-4-34	ybjP	aph(KEIO:ybjP)
4	35	-	-	ECK1152	ECK1152-4-35	ymgA	aph(KEIO:ymgA)
4	36	-	-	ECK1152	ECK1152-4-36	ymgA	aph(KEIO:ymgA)
4	37	-	-	ECK2039	ECK2039-4-37	wcaK	aph(KEIO:wcaK)
4	38	-	-	ECK2039	ECK2039-4-38	wcaK	aph(KEIO:wcaK)
4	39	-	-	empty	empty-4-39	empty	aph(KEIO:empty)
4	40	-	-	empty	empty-4-40	empty	aph(KEIO:empty)
4	41	-	-	empty	empty-4-41	empty	aph(KEIO:empty)
4	42	-	-	empty	empty-4-42	empty	aph(KEIO:empty)
4	43	-	-	ECK1464	ECK1464-4-43	yddJ	aph(KEIO:yddJ)
4	44	-	-	ECK1464	ECK1464-4-44	yddJ	aph(KEIO:yddJ)
4	45	-	-	empty	empty-4-45	empty	aph(KEIO:empty)
4	46	-	-	empty	empty-4-46	empty	aph(KEIO:empty)
4	47	-	-	ECK1751	ECK1751-4-47	ynjA	aph(KEIO:ynjA)
4	48	-	-	ECK1751	ECK1751-4-48	ynjA	aph(KEIO:ynjA)
5	1	-	-	ECK1176	ECK1176-5-1	ycgB	aph(KEIO:ycgB)
5	2	-	-	ECK1176	ECK1176-5-2	ycgB	aph(KEIO:ycgB)
5	3	-	-	ECK2092	ECK2092-5-3	yegU	aph(KEIO:yegU)
5	4	-	-	ECK2092	ECK2092-5-4	yegU	aph(KEIO:yegU)
5	5	-	-	ECK1318	ECK1318-5-5	ycjF	aph(KEIO:ycjF)
5	6	-	-	ECK1318	ECK1318-5-6	ycjF	aph(KEIO:ycjF)
5	7	-	-	empty	empty-5-7	empty	aph(KEIO:empty)
5	8	-	-	empty	empty-5-8	empty	aph(KEIO:empty)
5	9	-	-	ECK1723	ECK1723-5-9	yniA	aph(KEIO:yniA)
5	10	-	-	ECK1723	ECK1723-5-10	yniA	aph(KEIO:yniA)
5	11	-	-	ECK0698	ECK0698-5-11	dtpD	aph(KEIO:dtpD)
5	12	-	-	ECK0698	ECK0698-5-12	dtpD	aph(KEIO:dtpD)
5	13	-	-	ECK2181	ECK2181-5-13	yejL	aph(KEIO:yejL)
5	14	-	-	ECK2181	ECK2181-5-14	yejL	aph(KEIO:yejL)
5	15	-	-	ECK1704	ECK1704-5-15	ydiU	aph(KEIO:ydiU)
5	16	-	-	ECK1704	ECK1704-5-16	ydiU	aph(KEIO:ydiU)
5	17	-	-	empty	empty-5-17	empty	aph(KEIO:empty)
5	18	-	-	empty	empty-5-18	empty	aph(KEIO:empty)
5	19	-	-	ECK0129	ECK0129-5-19	yadE	aph(KEIO:yadE)
5	20	-	-	ECK0129	ECK0129-5-20	yadE	aph(KEIO:yadE)
5	21	-	-	empty	empty-5-21	empty	aph(KEIO:empty)
5	22	-	-	empty	empty-5-22	empty	aph(KEIO:empty)
5	23	-	-	empty	empty-5-23	empty	aph(KEIO:empty)
5	24	-	-	empty	empty-5-24	empty	aph(KEIO:empty)
5	25	-	-	ECK0121	ECK0121-5-25	yacC	aph(KEIO:yacC)
5	26	-	-	ECK0121	ECK0121-5-26	yacC	aph(KEIO:yacC)
5	27	-	-	ECK0838	ECK0838-5-27	ybjL	aph(KEIO:ybjL)
5	28	-	-	ECK0838	ECK0838-5-28	ybjL	aph(KEIO:ybjL)
5	29	-	-	ECK0213	ECK0213-5-29	yafS	aph(KEIO:yafS)
5	30	-	-	ECK0213	ECK0213-5-30	yafS	aph(KEIO:yafS)
5	31	-	-	ECK0952	ECK0952-5-31	yccF	aph(KEIO:yccF)
5	32	-	-	ECK0952	ECK0952-5-32	yccF	aph(KEIO:yccF)
5	33	-	-	ECK0248	ECK0248-5-33	ykfH	aph(KEIO:ykfH)
5	34	-	-	ECK0248	ECK0248-5-34	ykfH	aph(KEIO:ykfH)
5	35	-	-	ECK0651	ECK0651-5-35	ybeY	aph(KEIO:ybeY)
5	36	-	-	ECK0651	ECK0651-5-36	ybeY	aph(KEIO:ybeY)
5	37	-	-	empty	empty-5-37	empty	aph(KEIO:empty)
5	38	-	-	empty	empty-5-38	empty	aph(KEIO:empty)
5	39	-	-	ECK2695	ECK2695-5-39	pncC	aph(KEIO:pncC)
5	40	-	-	ECK2695	ECK2695-5-40	pncC	aph(KEIO:pncC)
5	41	-	-	empty	empty-5-41	empty	aph(KEIO:empty)
5	42	-	-	empty	empty-5-42	empty	aph(KEIO:empty)
5	43	-	-	ECK1763	ECK1763-5-43	ydjA	aph(KEIO:ydjA)
5	44	-	-	ECK1763	ECK1763-5-44	ydjA	aph(KEIO:ydjA)
5	45	-	-	ECK0911	ECK0911-5-45	ycbC	aph(KEIO:ycbC)
5	46	-	-	ECK0911	ECK0911-5-46	ycbC	aph(KEIO:ycbC)
5	47	-	-	ECK2838	ECK2838-5-47	ygeA	aph(KEIO:ygeA)
5	48	-	-	ECK2838	ECK2838-5-48	ygeA	aph(KEIO:ygeA)
6	1	-	-	ECK1854	ECK1854-6-1	yebK	aph(KEIO:yebK)
6	2	-	-	ECK1854	ECK1854-6-2	yebK	aph(KEIO:yebK)
6	3	-	-	empty	empty-6-3	empty	aph(KEIO:empty)
6	4	-	-	empty	empty-6-4	empty	aph(KEIO:empty)
6	5	-	-	empty	empty-6-5	empty	aph(KEIO:empty)
6	6	-	-	empty	empty-6-6	empty	aph(KEIO:empty)
6	7	-	-	ECK2129	ECK2129-6-7	yohD	aph(KEIO:yohD)
6	8	-	-	ECK2129	ECK2129-6-8	yohD	aph(KEIO:yohD)
6	9	-	-	ECK2819	ECK2819-6-9	ppdC	aph(KEIO:ppdC)
6	10	-	-	ECK2819	ECK2819-6-10	ppdC	aph(KEIO:ppdC)
6	11	-	-	ECK2242	ECK2242-6-11	yfaY	aph(KEIO:yfaY)
6	12	-	-	ECK2242	ECK2242-6-12	yfaY	aph(KEIO:yfaY)
6	13	-	-	ECK1366	ECK1366-6-13	lomR_2	aph(KEIO:lomR_2)
6	14	-	-	ECK1366	ECK1366-6-14	lomR_2	aph(KEIO:lomR_2)
6	15	-	-	ECK2535	ECK2535-6-15	hcaE	aph(KEIO:hcaE)
6	16	-	-	ECK2535	ECK2535-6-16	hcaE	aph(KEIO:hcaE)
6	17	-	-	ECK0191	ECK0191-6-17	arfB	aph(KEIO:arfB)
6	18	-	-	ECK0191	ECK0191-6-18	arfB	aph(KEIO:arfB)
6	19	-	-	empty	empty-6-19	empty	aph(KEIO:empty)
6	20	-	-	empty	empty-6-20	empty	aph(KEIO:empty)
6	21	-	-	ECK0318	ECK0318-6-21	yahF	aph(KEIO:yahF)
6	22	-	-	ECK0318	ECK0318-6-22	yahF	aph(KEIO:yahF)
6	23	-	-	empty	empty-6-23	empty	aph(KEIO:empty)
6	24	-	-	empty	empty-6-24	empty	aph(KEIO:empty)
6	25	-	-	ECK0438	ECK0438-6-25	queC	aph(KEIO:queC)
6	26	-	-	ECK0438	ECK0438-6-26	queC	aph(KEIO:queC)
6	27	-	-	ECK0539	ECK0539-6-27	ninE	aph(KEIO:ninE)
6	28	-	-	ECK0539	ECK0539-6-28	ninE	aph(KEIO:ninE)
6	29	-	-	empty	empty-6-29	empty	aph(KEIO:empty)
6	30	-	-	empty	empty-6-30	empty	aph(KEIO:empty)
6	31	-	-	ECK2139	ECK2139-6-31	preT	aph(KEIO:preT)
6	32	-	-	ECK2139	ECK2139-6-32	preT	aph(KEIO:preT)
6	33	-	-	ECK0755	ECK0755-6-33	ybhA	aph(KEIO:ybhA)
6	34	-	-	ECK0755	ECK0755-6-34	ybhA	aph(KEIO:ybhA)
6	35	-	-	ECK2413	ECK2413-6-35	pdxK	aph(KEIO:pdxK)
6	36	-	-	ECK2413	ECK2413-6-36	pdxK	aph(KEIO:pdxK)
6	37	-	-	ECK0789	ECK0789-6-37	ybiB	aph(KEIO:ybiB)
6	38	-	-	ECK0789	ECK0789-6-38	ybiB	aph(KEIO:ybiB)
6	39	-	-	ECK3424	ECK3424-6-39	yhhW	aph(KEIO:yhhW)
6	40	-	-	ECK3424	ECK3424-6-40	yhhW	aph(KEIO:yhhW)
6	41	-	-	empty	empty-6-41	empty	aph(KEIO:empty)
6	42	-	-	empty	empty-6-42	empty	aph(KEIO:empty)
6	43	-	-	ECK0197	ECK0197-6-43	metQ	aph(KEIO:metQ)
6	44	-	-	ECK0197	ECK0197-6-44	metQ	aph(KEIO:metQ)
6	45	-	-	ECK0900	ECK0900-6-45	ycaL	aph(KEIO:ycaL)
6	46	-	-	ECK0900	ECK0900-6-46	ycaL	aph(KEIO:ycaL)
6	47	-	-	ECK0413	ECK0413-6-47	yajO	aph(KEIO:yajO)
6	48	-	-	ECK0413	ECK0413-6-48	yajO	aph(KEIO:yajO)
7	1	-	-	ECK2740	ECK2740-7-1	truD	aph(KEIO:truD)
7	2	-	-	ECK2740	ECK2740-7-2	truD	aph(KEIO:truD)
7	3	-	-	ECK2654	ECK2654-7-3	lhgO	aph(KEIO:lhgO)
7	4	-	-	ECK2654	ECK2654-7-4	lhgO	aph(KEIO:lhgO)
7	5	-	-	empty	empty-7-5	empty	aph(KEIO:empty)
7	6	-	-	empty	empty-7-6	empty	aph(KEIO:empty)
7	7	-	-	empty	empty-7-7	empty	aph(KEIO:empty)
7	8	-	-	empty	empty-7-8	empty	aph(KEIO:empty)
7	9	-	-	empty	empty-7-9	empty	aph(KEIO:empty)
7	10	-	-	empty	empty-7-10	empty	aph(KEIO:empty)
7	11	-	-	ECK2831	ECK2831-7-11	lplT	aph(KEIO:lplT)
7	12	-	-	ECK2831	ECK2831-7-12	lplT	aph(KEIO:lplT)
7	13	-	-	ECK0857	ECK0857-7-13	ybjQ	aph(KEIO:ybjQ)
7	14	-	-	ECK0857	ECK0857-7-14	ybjQ	aph(KEIO:ybjQ)
7	15	-	-	ECK2133	ECK2133-7-15	dusC	aph(KEIO:dusC)
7	16	-	-	ECK2133	ECK2133-7-16	dusC	aph(KEIO:dusC)
7	17	-	-	ECK2594	ECK2594-7-17	raiA	aph(KEIO:raiA)
7	18	-	-	ECK2594	ECK2594-7-18	raiA	aph(KEIO:raiA)
7	19	-	-	empty	empty-7-19	empty	aph(KEIO:empty)
7	20	-	-	empty	empty-7-20	empty	aph(KEIO:empty)
7	21	-	-	ECK0720	ECK0720-7-21	mngB	aph(KEIO:mngB)
7	22	-	-	ECK0720	ECK0720-7-22	mngB	aph(KEIO:mngB)
7	23	-	-	ECK1086	ECK1086-7-23	ycfH	aph(KEIO:ycfH)
7	24	-	-	ECK1086	ECK1086-7-24	ycfH	aph(KEIO:ycfH)
7	25	-	-	empty	empty-7-25	empty	aph(KEIO:empty)
7	26	-	-	empty	empty-7-26	empty	aph(KEIO:empty)
7	27	-	-	empty	empty-7-27	empty	aph(KEIO:empty)
7	28	-	-	empty	empty-7-28	empty	aph(KEIO:empty)
7	29	-	-	ECK2124	ECK2124-7-29	osmF	aph(KEIO:osmF)
7	30	-	-	ECK2124	ECK2124-7-30	osmF	aph(KEIO:osmF)
7	31	-	-	ECK1280	ECK1280-7-31	gmr	aph(KEIO:gmr)
7	32	-	-	ECK1280	ECK1280-7-32	gmr	aph(KEIO:gmr)
7	33	-	-	ECK2244	ECK2244-7-33	nudI	aph(KEIO:nudI)
7	34	-	-	ECK2244	ECK2244-7-34	nudI	aph(KEIO:nudI)
7	35	-	-	empty	empty-7-35	empty	aph(KEIO:empty)
7	36	-	-	empty	empty-7-36	empty	aph(KEIO:empty)
7	37	-	-	ECK2296	ECK2296-7-37	yfcG	aph(KEIO:yfcG)
7	38	-	-	ECK2296	ECK2296-7-38	yfcG	aph(KEIO:yfcG)
7	39	-	-	empty	empty-7-39	empty	aph(KEIO:empty)
7	40	-	-	empty	empty-7-40	empty	aph(KEIO:empty)
7	41	-	-	empty	empty-7-41	empty	aph(KEIO:empty)
7	42	-	-	empty	empty-7-42	empty	aph(KEIO:empty)
7	43	-	-	ECK1659	ECK1659-7-43	mdtK	aph(KEIO:mdtK)
7	44	-	-	ECK1659	ECK1659-7-44	mdtK	aph(KEIO:mdtK)
7	45	-	-	ECK2545	ECK2545-7-45	yphF	aph(KEIO:yphF)
7	46	-	-	ECK2545	ECK2545-7-46	yphF	aph(KEIO:yphF)
7	47	-	-	ECK1756	ECK1756-7-47	ynjF	aph(KEIO:ynjF)
7	48	-	-	ECK1756	ECK1756-7-48	ynjF	aph(KEIO:ynjF)
8	1	-	-	ECK0643	ECK0643-8-1	hscC	aph(KEIO:hscC)
8	2	-	-	ECK0643	ECK0643-8-2	hscC	aph(KEIO:hscC)
8	3	-	-	ECK1781	ECK1781-8-3	yeaG	aph(KEIO:yeaG)
8	4	-	-	ECK1781	ECK1781-8-4	yeaG	aph(KEIO:yeaG)
8	5	-	-	ECK0892	ECK0892-8-5	ycaK	aph(KEIO:ycaK)
8	6	-	-	ECK0892	ECK0892-8-6	ycaK	aph(KEIO:ycaK)
8	7	-	-	ECK4168	ECK4168-8-7	hfq	aph(KEIO:hfq)
8	8	-	-	ECK4168	ECK4168-8-8	hfq	aph(KEIO:hfq)
8	9	-	-	ECK1374	ECK1374-8-9	ydbK	aph(KEIO:ydbK)
8	10	-	-	ECK1374	ECK1374-8-10	ydbK	aph(KEIO:ydbK)
8	11	-	-	ECK1642	ECK1642-8-11	sodC	aph(KEIO:sodC)
8	12	-	-	ECK1642	ECK1642-8-12	sodC	aph(KEIO:sodC)
8	13	-	-	ECK1509	ECK1509-8-13	lsrB	aph(KEIO:lsrB)
