row	column	plate	well	UID	clone	name	marker
2	15	-	-	ECK0705	ECK0705-2-15	ybgO	aph(KEIO:ybgO)
2	16	-	-	ECK0705	ECK0705-2-16	ybgO	aph(KEIO:ybgO)
2	17	-	-	ECK4344	ECK4344-2-17	yjiY	aph(KEIO:yjiY)
2	18	-	-	ECK4344	ECK4344-2-18	yjiY	aph(KEIO:yjiY)
2	19	-	-	empty	empty-2-19	empty	aph(KEIO:empty)
2	20	-	-	empty	empty-2-20	empty	aph(KEIO:empty)
2	21	-	-	ECK4386	ECK4386-2-21	yjjX	aph(KEIO:yjjX)
2	22	-	-	ECK4386	ECK4386-2-22	yjjX	aph(KEIO:yjjX)
2	23	-	-	ECK0938	ECK0938-2-23	ycbX	aph(KEIO:ycbX)
2	24	-	-	ECK0938	ECK0938-2-24	ycbX	aph(KEIO:ycbX)
2	25	-	-	ECK2968	ECK2968-2-25	yghJ	aph(KEIO:yghJ)
2	26	-	-	ECK2968	ECK2968-2-26	yghJ	aph(KEIO:yghJ)
2	27	-	-	ECK1002	ECK1002-2-27	rutB	aph(KEIO:rutB)
2	28	-	-	ECK1002	ECK1002-2-28	rutB	aph(KEIO:rutB)
2	29	-	-	ECK3841	ECK3841-2-29	trkH	aph(KEIO:trkH)
2	30	-	-	ECK3841	ECK3841-2-30	trkH	aph(KEIO:trkH)
2	31	-	-	ECK1094	ECK1094-2-31	ycfP	aph(KEIO:ycfP)
2	32	-	-	ECK1094	ECK1094-2-32	ycfP	aph(KEIO:ycfP)
2	33	-	-	ECK3687	ECK3687-2-33	dgoR	aph(KEIO:dgoR)
2	34	-	-	ECK3687	ECK3687-2-34	dgoR	aph(KEIO:dgoR)
2	35	-	-	ECK1146	ECK1146-2-35	icdC	aph(KEIO:icdC)
2	36	-	-	ECK1146	ECK1146-2-36	icdC	aph(KEIO:icdC)
2	37	-	-	ECK4334	ECK4334-2-37	yjiV	aph(KEIO:yjiV)
2	38	-	-	ECK4334	ECK4334-2-38	yjiV	aph(KEIO:yjiV)
2	39	-	-	ECK1188	ECK1188-2-39	dhaK	aph(KEIO:dhaK)
2	40	-	-	ECK1188	ECK1188-2-40	dhaK	aph(KEIO:dhaK)
2	41	-	-	ECK0131	ECK0131-2-41	yadD	aph(KEIO:yadD)
2	42	-	-	ECK0131	ECK0131-2-42	yadD	aph(KEIO:yadD)
2	43	-	-	ECK1345	ECK1345-2-43	lar	aph(KEIO:lar)
2	44	-	-	ECK1345	ECK1345-2-44	lar	aph(KEIO:lar)
2	45	-	-	ECK0250	ECK0250-2-45	yafX	aph(KEIO:yafX)
2	46	-	-	ECK0250	ECK0250-2-46	yafX	aph(KEIO:yafX)
2	47	-	-	empty	empty-2-47	empty	aph(KEIO:empty)
2	48	-	-	empty	empty-2-48	empty	aph(KEIO:empty)
3	1	-	-	ECK1945	ECK1945-3-1	fliO	aph(KEIO:fliO)
3	2	-	-	ECK1945	ECK1945-3-2	fliO	aph(KEIO:fliO)
3	3	-	-	ECK3873	ECK3873-3-3	yihS	aph(KEIO:yihS)
3	4	-	-	ECK3873	ECK3873-3-4	yihS	aph(KEIO:yihS)
3	5	-	-	ECK2089	ECK2089-3-5	gatY	aph(KEIO:gatY)
3	6	-	-	ECK2089	ECK2089-3-6	gatY	aph(KEIO:gatY)
3	7	-	-	ECK3812	ECK3812-3-7	yigG	aph(KEIO:yigG)
3	8	-	-	ECK3812	ECK3812-3-8	yigG	aph(KEIO:yigG)
3	9	-	-	ECK2206	ECK2206-3-9	apbE	aph(KEIO:apbE)
3	10	-	-	ECK2206	ECK2206-3-10	apbE	aph(KEIO:apbE)
3	11	-	-	ECK3711	ECK3711-3-11	yieK	aph(KEIO:yieK)
3	12	-	-	ECK3711	ECK3711-3-12	yieK	aph(KEIO:yieK)
3	13	-	-	ECK2504	ECK2504-3-13	guaB	aph(KEIO:guaB)
3	14	-	-	ECK2504	ECK2504-3-14	guaB	aph(KEIO:guaB)
3	15	-	-	ECK3655	ECK3655-3-15	yicO	aph(KEIO:yicO)
3	16	-	-	ECK3655	ECK3655-3-16	yicO	aph(KEIO:yicO)
3	17	-	-	empty	empty-3-17	empty	aph(KEIO:empty)
3	18	-	-	empty	empty-3-18	empty	aph(KEIO:empty)
3	19	-	-	ECK3571	ECK3571-3-19	sgbU	aph(KEIO:sgbU)
3	20	-	-	ECK3571	ECK3571-3-20	sgbU	aph(KEIO:sgbU)
3	21	-	-	ECK2874	ECK2874-3-21	ygfK	aph(KEIO:ygfK)
3	22	-	-	ECK2874	ECK2874-3-22	ygfK	aph(KEIO:ygfK)
3	23	-	-	empty	empty-3-23	empty	aph(KEIO:empty)
3	24	-	-	empty	empty-3-24	empty	aph(KEIO:empty)
3	25	-	-	ECK2960	ECK2960-3-25	speC	aph(KEIO:speC)
3	26	-	-	ECK2960	ECK2960-3-26	speC	aph(KEIO:speC)
3	27	-	-	ECK3493	ECK3493-3-27	hdeB	aph(KEIO:hdeB)
3	28	-	-	ECK3493	ECK3493-3-28	hdeB	aph(KEIO:hdeB)
3	29	-	-	ECK2989	ECK2989-3-29	hybB	aph(KEIO:hybB)
3	30	-	-	ECK2989	ECK2989-3-30	hybB	aph(KEIO:hybB)
3	31	-	-	ECK3458	ECK3458-3-31	yhhT	aph(KEIO:yhhT)
3	32	-	-	ECK3458	ECK3458-3-32	yhhT	aph(KEIO:yhhT)
3	33	-	-	ECK3063	ECK3063-3-33	patA	aph(KEIO:patA)
3	34	-	-	ECK3063	ECK3063-3-34	patA	aph(KEIO:patA)
3	35	-	-	empty	empty-3-35	empty	aph(KEIO:empty)
3	36	-	-	empty	empty-3-36	empty	aph(KEIO:empty)
3	37	-	-	ECK3140	ECK3140-3-37	yraR	aph(KEIO:yraR)
3	38	-	-	ECK3140	ECK3140-3-38	yraR	aph(KEIO:yraR)
3	39	-	-	ECK3320	ECK3320-3-39	gspL	aph(KEIO:gspL)
3	40	-	-	ECK3320	ECK3320-3-40	gspL	aph(KEIO:gspL)
3	41	-	-	ECK3257	ECK3257-3-41	yhdY	aph(KEIO:yhdY)
3	42	-	-	ECK3257	ECK3257-3-42	yhdY	aph(KEIO:yhdY)
3	43	-	-	ECK4042	ECK4042-3-43	pspG	aph(KEIO:pspG)
3	44	-	-	ECK4042	ECK4042-3-44	pspG	aph(KEIO:pspG)
3	45	-	-	ECK3935	ECK3935-3-45	yijE	aph(KEIO:yijE)
3	46	-	-	ECK3935	ECK3935-3-46	yijE	aph(KEIO:yijE)
3	47	-	-	ECK4107	ECK4107-3-47	eptA	aph(KEIO:eptA)
3	48	-	-	ECK4107	ECK4107-3-48	eptA	aph(KEIO:eptA)
4	1	-	-	ECK1453	ECK1453-4-1	yncM	aph(KEIO:yncM)
4	2	-	-	ECK1453	ECK1453-4-2	yncM	aph(KEIO:yncM)
4	3	-	-	ECK2628	ECK2628-4-3	yfjP	aph(KEIO:yfjP)
4	4	-	-	ECK2628	ECK2628-4-4	yfjP	aph(KEIO:yfjP)
4	5	-	-	ECK1523	ECK1523-4-5	marR	aph(KEIO:marR)
4	6	-	-	ECK1523	ECK1523-4-6	marR	aph(KEIO:marR)
4	7	-	-	ECK2749	ECK2749-4-7	cas2	aph(KEIO:cas2)
4	8	-	-	ECK2749	ECK2749-4-8	cas2	aph(KEIO:cas2)
4	9	-	-	ECK1619	ECK1619-4-9	ydgJ	aph(KEIO:ydgJ)
4	10	-	-	ECK1619	ECK1619-4-10	ydgJ	aph(KEIO:ydgJ)
4	11	-	-	ECK2846	ECK2846-4-11	yqeJ	aph(KEIO:yqeJ)
4	12	-	-	ECK2846	ECK2846-4-12	yqeJ	aph(KEIO:yqeJ)
4	13	-	-	ECK1695	ECK1695-4-13	ydiQ	aph(KEIO:ydiQ)
4	14	-	-	ECK1695	ECK1695-4-14	ydiQ	aph(KEIO:ydiQ)
4	15	-	-	ECK2958	ECK2958-4-15	mltC	aph(KEIO:mltC)
4	16	-	-	ECK2958	ECK2958-4-16	mltC	aph(KEIO:mltC)
4	17	-	-	ECK1784	ECK1784-4-17	yeaJ	aph(KEIO:yeaJ)
4	18	-	-	ECK1784	ECK1784-4-18	yeaJ	aph(KEIO:yeaJ)
4	19	-	-	ECK4295	ECK4295-4-19	sgcX	aph(KEIO:sgcX)
4	20	-	-	ECK4295	ECK4295-4-20	sgcX	aph(KEIO:sgcX)
4	21	-	-	ECK1836	ECK1836-4-21	yebW	aph(KEIO:yebW)
4	22	-	-	ECK1836	ECK1836-4-22	yebW	aph(KEIO:yebW)
4	23	-	-	ECK3035	ECK3035-4-23	yqiG	aph(KEIO:yqiG)
4	24	-	-	ECK3035	ECK3035-4-24	yqiG	aph(KEIO:yqiG)
4	25	-	-	ECK1951	ECK1951-4-25	yodD	aph(KEIO:yodD)
4	26	-	-	ECK1951	ECK1951-4-26	yodD	aph(KEIO:yodD)
4	27	-	-	ECK0695	ECK0695-4-27	ybfD	aph(KEIO:ybfD)
4	28	-	-	ECK0695	ECK0695-4-28	ybfD	aph(KEIO:ybfD)
4	29	-	-	ECK2076	ECK2076-4-29	yegP	aph(KEIO:yegP)
4	30	-	-	ECK2076	ECK2076-4-30	yegP	aph(KEIO:yegP)
4	31	-	-	ECK1284	ECK1284-4-31	ycjD	aph(KEIO:ycjD)
4	32	-	-	ECK1284	ECK1284-4-32	ycjD	aph(KEIO:ycjD)
4	33	-	-	ECK2117	ECK2117-4-33	yehT	aph(KEIO:yehT)
4	34	-	-	ECK2117	ECK2117-4-34	yehT	aph(KEIO:yehT)
4	35	-	-	ECK2754	ECK2754-4-35	casB	aph(KEIO:casB)
4	36	-	-	ECK2754	ECK2754-4-36	casB	aph(KEIO:casB)
4	37	-	-	ECK2243	ECK2243-4-37	yfaZ	aph(KEIO:yfaZ)
4	38	-	-	ECK2243	ECK2243-4-38	yfaZ	aph(KEIO:yfaZ)
4	39	-	-	ECK0029	ECK0029-4-39	fkpB	aph(KEIO:fkpB)
4	40	-	-	ECK0029	ECK0029-4-40	fkpB	aph(KEIO:fkpB)
4	41	-	-	ECK2376	ECK2376-4-41	ypdA	aph(KEIO:ypdA)
4	42	-	-	ECK2376	ECK2376-4-42	ypdA	aph(KEIO:ypdA)
4	43	-	-	ECK1463	ECK1463-4-43	narU	aph(KEIO:narU)
4	44	-	-	ECK1463	ECK1463-4-44	narU	aph(KEIO:narU)
4	45	-	-	ECK2546	ECK2546-4-45	yphG	aph(KEIO:yphG)
4	46	-	-	ECK2546	ECK2546-4-46	yphG	aph(KEIO:yphG)
4	47	-	-	empty	empty-4-47	empty	aph(KEIO:empty)
4	48	-	-	empty	empty-4-48	empty	aph(KEIO:empty)
5	1	-	-	ECK4194	ECK4194-5-1	ulaF	aph(KEIO:ulaF)
5	2	-	-	ECK4194	ECK4194-5-2	ulaF	aph(KEIO:ulaF)
5	3	-	-	ECK4272	ECK4272-5-3	yjhE	aph(KEIO:yjhE)
5	4	-	-	ECK4272	ECK4272-5-4	yjhE	aph(KEIO:yjhE)
5	5	-	-	ECK4353	ECK4353-5-5	yjjB	aph(KEIO:yjjB)
5	6	-	-	ECK4353	ECK4353-5-6	yjjB	aph(KEIO:yjjB)
5	7	-	-	empty	empty-5-7	empty	aph(KEIO:empty)
5	8	-	-	empty	empty-5-8	empty	aph(KEIO:empty)
5	9	-	-	ECK1940	ECK1940-5-9	fliJ	aph(KEIO:fliJ)
5	10	-	-	ECK1940	ECK1940-5-10	fliJ	aph(KEIO:fliJ)
5	11	-	-	ECK2905	ECK2905-5-11	zapA	aph(KEIO:zapA)
5	12	-	-	ECK2905	ECK2905-5-12	zapA	aph(KEIO:zapA)
5	13	-	-	ECK2479	ECK2479-5-13	hyfC	aph(KEIO:hyfC)
5	14	-	-	ECK2479	ECK2479-5-14	hyfC	aph(KEIO:hyfC)
5	15	-	-	ECK4276	ECK4276-5-15	yjhV	aph(KEIO:yjhV)
5	16	-	-	ECK4276	ECK4276-5-16	yjhV	aph(KEIO:yjhV)
5	17	-	-	ECK1212	ECK1212-5-17	chaC	aph(KEIO:chaC)
5	18	-	-	ECK1212	ECK1212-5-18	chaC	aph(KEIO:chaC)
5	19	-	-	ECK0262	ECK0262-5-19	mmuP	aph(KEIO:mmuP)
5	20	-	-	ECK0262	ECK0262-5-20	mmuP	aph(KEIO:mmuP)
5	21	-	-	empty	empty-5-21	empty	aph(KEIO:empty)
5	22	-	-	empty	empty-5-22	empty	aph(KEIO:empty)
5	23	-	-	ECK0367	ECK0367-5-23	ykiB	aph(KEIO:ykiB)
5	24	-	-	ECK0367	ECK0367-5-24	ykiB	aph(KEIO:ykiB)
5	25	-	-	ECK2938	ECK2938-5-25	galP	aph(KEIO:galP)
5	26	-	-	ECK2938	ECK2938-5-26	galP	aph(KEIO:galP)
5	27	-	-	ECK0648	ECK0648-5-27	gltI	aph(KEIO:gltI)
5	28	-	-	ECK0648	ECK0648-5-28	gltI	aph(KEIO:gltI)
5	29	-	-	ECK3112	ECK3112-5-29	garK	aph(KEIO:garK)
5	30	-	-	ECK3112	ECK3112-5-30	garK	aph(KEIO:garK)
5	31	-	-	empty	empty-5-31	empty	aph(KEIO:empty)
5	32	-	-	empty	empty-5-32	empty	aph(KEIO:empty)
5	33	-	-	empty	empty-5-33	empty	aph(KEIO:empty)
5	34	-	-	empty	empty-5-34	empty	aph(KEIO:empty)
5	35	-	-	empty	empty-5-35	empty	aph(KEIO:empty)
5	36	-	-	empty	empty-5-36	empty	aph(KEIO:empty)
5	37	-	-	ECK3672	ECK3672-5-37	ysdC	aph(KEIO:ysdC)
5	38	-	-	ECK3672	ECK3672-5-38	ysdC	aph(KEIO:ysdC)
5	39	-	-	empty	empty-5-39	empty	aph(KEIO:empty)
5	40	-	-	empty	empty-5-40	empty	aph(KEIO:empty)
5	41	-	-	ECK3802	ECK3802-5-41	yzcX	aph(KEIO:yzcX)
5	42	-	-	ECK3802	ECK3802-5-42	yzcX	aph(KEIO:yzcX)
5	43	-	-	ECK1585	ECK1585-5-43	ynfH	aph(KEIO:ynfH)
5	44	-	-	ECK1585	ECK1585-5-44	ynfH	aph(KEIO:ynfH)
5	45	-	-	ECK4097	ECK4097-5-45	phnE_1	aph(KEIO:phnE_1)
5	46	-	-	ECK4097	ECK4097-5-46	phnE_1	aph(KEIO:phnE_1)
5	47	-	-	ECK1799	ECK1799-5-47	yeaV	aph(KEIO:yeaV)
5	48	-	-	ECK1799	ECK1799-5-48	yeaV	aph(KEIO:yeaV)
6	1	-	-	ECK4175	ECK4175-6-1	rnr	aph(KEIO:rnr)
6	2	-	-	ECK4175	ECK4175-6-2	rnr	aph(KEIO:rnr)
6	3	-	-	ECK0320	ECK0320-6-3	yahH	aph(KEIO:yahH)
6	4	-	-	ECK0320	ECK0320-6-4	yahH	aph(KEIO:yahH)
6	5	-	-	ECK4225	ECK4225-6-5	ytfT	aph(KEIO:ytfT)
6	6	-	-	ECK4225	ECK4225-6-6	ytfT	aph(KEIO:ytfT)
6	7	-	-	ECK0451	ECK0451-6-7	ylaB	aph(KEIO:ylaB)
6	8	-	-	ECK0451	ECK0451-6-8	ylaB	aph(KEIO:ylaB)
6	9	-	-	empty	empty-6-9	empty	aph(KEIO:empty)
6	10	-	-	empty	empty-6-10	empty	aph(KEIO:empty)
6	11	-	-	ECK0571	ECK0571-6-11	ybdF	aph(KEIO:ybdF)
6	12	-	-	ECK0571	ECK0571-6-12	ybdF	aph(KEIO:ybdF)
6	13	-	-	ECK4306	ECK4306-6-13	fimI	aph(KEIO:fimI)
6	14	-	-	ECK4306	ECK4306-6-14	fimI	aph(KEIO:fimI)
6	15	-	-	ECK0707	ECK0707-6-15	ybgQ	aph(KEIO:ybgQ)
6	16	-	-	ECK0707	ECK0707-6-16	ybgQ	aph(KEIO:ybgQ)
6	17	-	-	ECK4348	ECK4348-6-17	yjjN	aph(KEIO:yjjN)
6	18	-	-	ECK4348	ECK4348-6-18	yjjN	aph(KEIO:yjjN)
6	19	-	-	ECK0834	ECK0834-6-19	ybjI	aph(KEIO:ybjI)
6	20	-	-	ECK0834	ECK0834-6-20	ybjI	aph(KEIO:ybjI)
6	21	-	-	ECK0483	ECK0483-6-21	qmcA	aph(KEIO:qmcA)
6	22	-	-	ECK0483	ECK0483-6-22	qmcA	aph(KEIO:qmcA)
6	23	-	-	ECK0943	ECK0943-6-23	ymbA	aph(KEIO:ymbA)
6	24	-	-	ECK0943	ECK0943-6-24	ymbA	aph(KEIO:ymbA)
6	25	-	-	ECK2973	ECK2973-6-25	glcE	aph(KEIO:glcE)
6	26	-	-	ECK2973	ECK2973-6-26	glcE	aph(KEIO:glcE)
6	27	-	-	ECK1022	ECK1022-6-27	ycdZ	aph(KEIO:ycdZ)
6	28	-	-	ECK1022	ECK1022-6-28	ycdZ	aph(KEIO:ycdZ)
6	29	-	-	ECK3833	ECK3833-6-29	tatD	aph(KEIO:tatD)
6	30	-	-	ECK3833	ECK3833-6-30	tatD	aph(KEIO:tatD)
6	31	-	-	ECK1097	ECK1097-6-31	comR	aph(KEIO:comR)
6	32	-	-	ECK1097	ECK1097-6-32	comR	aph(KEIO:comR)
6	33	-	-	ECK3685	ECK3685-6-33	dgoA	aph(KEIO:dgoA)
6	34	-	-	ECK3685	ECK3685-6-34	dgoA	aph(KEIO:dgoA)
6	35	-	-	ECK1155	ECK1155-6-35	ycgG	aph(KEIO:ycgG)
6	36	-	-	ECK1155	ECK1155-6-36	ycgG	aph(KEIO:ycgG)
6	37	-	-	ECK1361	ECK1361-6-37	rzoR	aph(KEIO:rzoR)
6	38	-	-	ECK1361	ECK1361-6-38	rzoR	aph(KEIO:rzoR)
6	39	-	-	ECK1261	ECK1261-6-39	yciO	aph(KEIO:yciO)
6	40	-	-	ECK1261	ECK1261-6-40	yciO	aph(KEIO:yciO)
6	41	-	-	ECK0154	ECK0154-6-41	clcA	aph(KEIO:clcA)
6	42	-	-	ECK0154	ECK0154-6-42	clcA	aph(KEIO:clcA)
6	43	-	-	ECK1353	ECK1353-6-43	ydaG	aph(KEIO:ydaG)
6	44	-	-	ECK1353	ECK1353-6-44	ydaG	aph(KEIO:ydaG)
6	45	-	-	ECK0251	ECK0251-6-45	ykfF	aph(KEIO:ykfF)
6	46	-	-	ECK0251	ECK0251-6-46	ykfF	aph(KEIO:ykfF)
6	47	-	-	ECK1410	ECK1410-6-47	cybB	aph(KEIO:cybB)
6	48	-	-	ECK1410	ECK1410-6-48	cybB	aph(KEIO:cybB)
7	1	-	-	empty	empty-7-1	empty	aph(KEIO:empty)
7	2	-	-	empty	empty-7-2	empty	aph(KEIO:empty)
7	3	-	-	empty	empty-7-3	empty	aph(KEIO:empty)
7	4	-	-	empty	empty-7-4	empty	aph(KEIO:empty)
7	5	-	-	empty	empty-7-5	empty	aph(KEIO:empty)
7	6	-	-	empty	empty-7-6	empty	aph(KEIO:empty)
7	7	-	-	empty	empty-7-7	empty	aph(KEIO:empty)
7	8	-	-	empty	empty-7-8	empty	aph(KEIO:empty)
7	9	-	-	ECK2258	ECK2258-7-9	menD	aph(KEIO:menD)
7	10	-	-	ECK2258	ECK2258-7-10	menD	aph(KEIO:menD)
7	11	-	-	empty	empty-7-11	empty	aph(KEIO:empty)
7	12	-	-	empty	empty-7-12	empty	aph(KEIO:empty)
7	13	-	-	empty	empty-7-13	empty	aph(KEIO:empty)
7	14	-	-	empty	empty-7-14	empty	aph(KEIO:empty)
7	15	-	-	ECK3654	ECK3654-7-15	yicN	aph(KEIO:yicN)
7	16	-	-	ECK3654	ECK3654-7-16	yicN	aph(KEIO:yicN)
7	17	-	-	ECK2813	ECK2813-7-17	amiC	aph(KEIO:amiC)
7	18	-	-	ECK2813	ECK2813-7-18	amiC	aph(KEIO:amiC)
7	19	-	-	ECK3567	ECK3567-7-19	yiaN	aph(KEIO:yiaN)
7	20	-	-	ECK3567	ECK3567-7-20	yiaN	aph(KEIO:yiaN)
7	21	-	-	ECK2882	ECK2882-7-21	ygfT	aph(KEIO:ygfT)
7	22	-	-	ECK2882	ECK2882-7-22	ygfT	aph(KEIO:ygfT)
7	23	-	-	empty	empty-7-23	empty	aph(KEIO:empty)
7	24	-	-	empty	empty-7-24	empty	aph(KEIO:empty)
7	25	-	-	ECK2964	ECK2964-7-25	yghE	aph(KEIO:yghE)
7	26	-	-	ECK2964	ECK2964-7-26	yghE	aph(KEIO:yghE)
7	27	-	-	ECK3492	ECK3492-7-27	yhiD	aph(KEIO:yhiD)
7	28	-	-	ECK3492	ECK3492-7-28	yhiD	aph(KEIO:yhiD)
7	29	-	-	ECK2993	ECK2993-7-29	yghX_1	aph(KEIO:yghX_1)
7	30	-	-	ECK2993	ECK2993-7-30	yghX_1	aph(KEIO:yghX_1)
7	31	-	-	ECK3457	ECK3457-7-31	yhhS	aph(KEIO:yhhS)
7	32	-	-	ECK3457	ECK3457-7-32	yhhS	aph(KEIO:yhhS)
7	33	-	-	ECK3074	ECK3074-7-33	rlmG	aph(KEIO:rlmG)
7	34	-	-	ECK3074	ECK3074-7-34	rlmG	aph(KEIO:rlmG)
7	35	-	-	ECK3369	ECK3369-7-35	yhfY	aph(KEIO:yhfY)
7	36	-	-	ECK3369	ECK3369-7-36	yhfY	aph(KEIO:yhfY)
7	37	-	-	ECK3159	ECK3159-7-37	rimP	aph(KEIO:rimP)
7	38	-	-	ECK3159	ECK3159-7-38	rimP	aph(KEIO:rimP)
7	39	-	-	ECK3317	ECK3317-7-39	gspI	aph(KEIO:gspI)
7	40	-	-	ECK3317	ECK3317-7-40	gspI	aph(KEIO:gspI)
7	41	-	-	ECK3994	ECK3994-7-41	zraP	aph(KEIO:zraP)
7	42	-	-	ECK3994	ECK3994-7-42	zraP	aph(KEIO:zraP)
7	43	-	-	empty	empty-7-43	empty	aph(KEIO:empty)
7	44	-	-	empty	empty-7-44	empty	aph(KEIO:empty)
7	45	-	-	ECK3902	ECK3902-7-45	kdgT	aph(KEIO:kdgT)
7	46	-	-	ECK3902	ECK3902-7-46	kdgT	aph(KEIO:kdgT)
7	47	-	-	ECK4110	ECK4110-7-47	adiA	aph(KEIO:adiA)
7	48	-	-	ECK4110	ECK4110-7-48	adiA	aph(KEIO:adiA)
8	1	-	-	ECK1473	ECK1473-8-1	maeA	aph(KEIO:maeA)
8	2	-	-	ECK1473	ECK1473-8-2	maeA	aph(KEIO:maeA)
8	3	-	-	ECK2644	ECK2644-8-3	ypjA	aph(KEIO:ypjA)
8	4	-	-	ECK2644	ECK2644-8-4	ypjA	aph(KEIO:ypjA)
8	5	-	-	ECK1524	ECK1524-8-5	marA	aph(KEIO:marA)
8	6	-	-	ECK1524	ECK1524-8-6	marA	aph(KEIO:marA)
8	7	-	-	empty	empty-8-7	empty	aph(KEIO:empty)
8	8	-	-	empty	empty-8-8	empty	aph(KEIO:empty)
8	9	-	-	ECK1638	ECK1638-8-9	slyA	aph(KEIO:slyA)
8	10	-	-	ECK1638	ECK1638-8-10	slyA	aph(KEIO:slyA)
